0,0,0,0,0,0,0,0.103624,0.103624,0
0,0,0,0,0,0.103624,0.103624,0.103624,0,0
0,0,0,0,0,0.103624,0.103624,0.103624,0,0
0,0,0,0,0,0,0.103624,0.16494,0,0
0,0,0,0,0,0,0.163002,0.103624,0,0
0,0,0,0,0,0,0.103624,0.103624,0,0
0,0,0,0,0,0.160515,0.103624,0.160515,0,0
0,0,0,0,0,0.13846,0.13846,0.103624,0,0
0,0,0,0,0,0,0.103624,0.103624,0.103624,0
0,0,0,0,0,0,0,0.103624,0.103624,0
