INDEX,LON,LAT,ID1,ID2,ID3,SRC_VAL,SINK_VAL,FID,XPOS,YPOS
73,119.11899,11.301950999999999,13845,710,0,0.033333333,0.0,4700,128,18
74,119.11899,11.304451,13845,710,0,0.033333333,0.0,4701,129,18
75,119.11899,11.374450999999999,13854,712,0,0.075,0.0,4729,157,18
76,119.11899,11.376951,13855,713,0,0.06,0.0,4730,158,18
77,119.11899,11.379451,13855,713,0,0.06,0.0,4731,159,18
78,119.11899,11.381950999999999,13855,713,0,0.06,0.0,4732,160,18
79,119.11899,11.384451,13856,714,0,0.04,0.0,4733,161,18
80,119.12149,11.296951,14040,729,0,0.025,0.0,4952,126,19
81,119.12149,11.299451,14040,729,0,0.025,0.0,4953,127,19
82,119.12149,11.301950999999999,14041,730,0,0.018333333,0.0,4954,128,19
83,119.12149,11.304451,14041,730,0,0.018333333,0.0,4955,129,19
84,119.12149,11.374450999999999,14050,731,0,0.07,0.0,4983,157,19
85,119.12149,11.376951,14051,732,0,0.048333333,0.0,4984,158,19
86,119.12149,11.379451,14051,732,0,0.048333333,0.0,4985,159,19
87,119.12149,11.381950999999999,14051,732,0,0.048333333,0.0,4986,160,19
88,119.12398999999999,11.299451,14040,729,0,0.025,0.0,5207,127,20
89,119.12398999999999,11.301950999999999,14041,730,0,0.018333333,0.0,5208,128,20
90,119.13901000000001,11.421951,14449,755,0,0.048333333,0.0,6780,176,26
91,119.13901000000001,11.424451,14449,755,0,0.048333333,0.0,6781,177,26
92,119.14151000000001,11.421951,14449,755,0,0.048333333,0.0,7034,176,27
93,119.14151000000001,11.424451,14449,755,0,0.048333333,0.0,7035,177,27
94,119.14151000000001,11.426950999999999,14449,755,0,0.048333333,0.0,7036,178,27
95,119.14401000000001,11.421951,14645,771,0,0.036666667,0.0,7288,176,28
96,119.14401000000001,11.424451,14645,771,0,0.036666667,0.0,7289,177,28
97,119.14401000000001,11.426950999999999,14645,771,0,0.036666667,0.0,7290,178,28
98,119.14651,11.371951,14638,766,0,0.026666667,0.0,7522,156,29
99,119.14651,11.374450999999999,14638,766,0,0.026666667,0.0,7523,157,29
100,119.14651,11.376951,14639,767,0,0.031666667,0.0,7524,158,29
101,119.14651,11.391950999999999,14641,769,0,0.018333333,0.0,7530,164,29
102,119.14651,11.394451,14641,769,0,0.018333333,0.0,7531,165,29
103,119.14651,11.396951,14641,769,0,0.018333333,0.0,7532,166,29
104,119.14651,11.421951,14645,771,0,0.036666667,0.0,7542,176,29
105,119.14651,11.424451,14645,771,0,0.036666667,0.0,7543,177,29
106,119.14651,11.426950999999999,14645,771,0,0.036666667,0.0,7544,178,29
107,119.14902,11.371951,14638,766,0,0.026666667,0.0,7776,156,30
108,119.14902,11.374450999999999,14638,766,0,0.026666667,0.0,7777,157,30
109,119.14902,11.376951,14639,767,0,0.031666667,0.0,7778,158,30
110,119.14902,11.391950999999999,14641,769,0,0.018333333,0.0,7784,164,30
111,119.14902,11.394451,14641,769,0,0.018333333,0.0,7785,165,30
112,119.14902,11.396951,14641,769,0,0.018333333,0.0,7786,166,30
113,119.15151999999999,11.371951,14834,783,0,0.023333332999999998,0.0,8030,156,31
114,119.15151999999999,11.374450999999999,14834,783,0,0.023333332999999998,0.0,8031,157,31
115,119.15151999999999,11.376951,14835,784,0,0.006666666700000001,0.0,8032,158,31
116,119.15151999999999,11.391950999999999,14837,786,0,0.011666667,0.0,8038,164,31
117,119.15151999999999,11.394451,14837,786,0,0.011666667,0.0,8039,165,31
118,119.15151999999999,11.396951,14837,786,0,0.011666667,0.0,8040,166,31
119,119.15401999999999,11.374450999999999,14834,783,0,0.023333332999999998,0.0,8285,157,32
120,119.15401999999999,11.376951,14835,784,0,0.006666666700000001,0.0,8286,158,32
121,119.17154,11.391950999999999,15229,821,0,0.033333333,0.0,10070,164,39
122,119.17154,11.394451,15229,821,0,0.033333333,0.0,10071,165,39
123,119.17403999999999,11.391950999999999,15425,841,0,0.031666667,0.0,10324,164,40
124,119.17403999999999,11.394451,15425,841,0,0.031666667,0.0,10325,165,40
125,119.17653999999999,11.391950999999999,15425,841,0,0.031666667,0.0,10578,164,41
126,119.20657,11.379451,16207,899,0,0.036666667,0.0,13621,159,53
127,119.20908,11.379451,16207,899,0,0.036666667,0.0,13875,159,54
128,119.20908,11.381950999999999,16207,899,0,0.036666667,0.0,13876,160,54
129,119.20908,11.384451,16208,900,0,0.048333333,0.0,13877,161,54
130,119.21158,11.379451,16403,915,0,0.036666667,0.0,14129,159,55
131,119.21158,11.381950999999999,16403,915,0,0.036666667,0.0,14130,160,55
132,119.21158,11.384451,16404,916,0,0.025,0.0,14131,161,55
133,119.21158,11.386951,16404,916,0,0.025,0.0,14132,162,55
134,119.21408000000001,11.379451,16403,915,0,0.036666667,0.0,14383,159,56
135,119.21408000000001,11.381950999999999,16403,915,0,0.036666667,0.0,14384,160,56
136,119.21408000000001,11.384451,16404,916,0,0.025,0.0,14385,161,56
137,119.21408000000001,11.386951,16404,916,0,0.025,0.0,14386,162,56
138,119.21658000000001,11.379451,16403,915,0,0.036666667,0.0,14637,159,57
139,119.21658000000001,11.381950999999999,16403,915,0,0.036666667,0.0,14638,160,57
140,119.21658000000001,11.384451,16404,916,0,0.025,0.0,14639,161,57
141,119.21658000000001,11.386951,16404,916,0,0.025,0.0,14640,162,57
142,119.21909,11.379451,16599,933,0,0.033333333,0.0,14891,159,58
143,119.21909,11.381950999999999,16599,933,0,0.033333333,0.0,14892,160,58
144,119.21909,11.384451,16600,934,0,0.02,0.0,14893,161,58
145,119.21909,11.386951,16600,934,0,0.02,0.0,14894,162,58
146,119.22158999999999,11.381950999999999,16599,933,0,0.033333333,0.0,15146,160,59
147,119.22158999999999,11.384451,16600,934,0,0.02,0.0,15147,161,59
148,119.22158999999999,11.386951,16600,934,0,0.02,0.0,15148,162,59
149,119.22408999999999,11.11695,16564,932,0,0.18,0.46833333,15294,54,60
150,119.22408999999999,11.119449000000001,16564,932,0,0.18,0.46833333,15295,55,60
151,119.22408999999999,11.384451,16600,934,0,0.02,0.0,15401,161,60
152,119.22408999999999,11.386951,16600,934,0,0.02,0.0,15402,162,60
153,119.22408999999999,11.406951,16603,936,0,0.0,0.0,15410,170,60
154,119.22408999999999,11.409450999999999,16603,936,0,0.0,0.0,15411,171,60
155,119.22408999999999,11.411951,16603,936,0,0.0,0.0,15412,172,60
156,119.22408999999999,11.414451,16604,937,0,0.0,0.0,15413,173,60
157,119.22658999999999,11.119449000000001,16760,956,0,0.09,0.14666667,15549,55,61
158,119.22658999999999,11.406951,16799,960,0,0.0,0.0,15664,170,61
159,119.22658999999999,11.409450999999999,16799,960,0,0.0,0.0,15665,171,61
160,119.22658999999999,11.411951,16799,960,0,0.0,0.0,15666,172,61
161,119.22658999999999,11.414451,16800,961,0,0.0,0.0,15667,173,61
162,119.22658999999999,11.416951,16800,961,0,0.0,0.0,15668,174,61
163,119.22658999999999,11.419450999999999,16800,961,0,0.0,0.0,15669,175,61
164,119.2291,11.409450999999999,16799,960,0,0.0,0.0,15919,171,62
165,119.2291,11.411951,16799,960,0,0.0,0.0,15920,172,62
166,119.2291,11.414451,16800,961,0,0.0,0.0,15921,173,62
167,119.2291,11.416951,16800,961,0,0.0,0.0,15922,174,62
168,119.2291,11.419450999999999,16800,961,0,0.0,0.0,15923,175,62
169,119.2316,11.409450999999999,16799,960,0,0.0,0.0,16173,171,63
170,119.2316,11.411951,16799,960,0,0.0,0.0,16174,172,63
171,119.2316,11.414451,16800,961,0,0.0,0.0,16175,173,63
172,119.2316,11.416951,16800,961,0,0.0,0.0,16176,174,63
173,119.2316,11.419450999999999,16800,961,0,0.0,0.0,16177,175,63
174,119.2316,11.421951,16801,962,0,0.0,0.0,16178,176,63
175,119.2341,11.134449,16958,982,0,0.031666667,0.0,16317,61,64
176,119.2341,11.13695,16959,983,0,0.028333333,0.0,16318,62,64
177,119.2341,11.13945,16959,983,0,0.028333333,0.0,16319,63,64
178,119.2341,11.141949,16959,983,0,0.028333333,0.0,16320,64,64
179,119.2341,11.411951,16995,984,0,0.0,0.0,16428,172,64
180,119.2341,11.414451,16996,985,0,0.0,0.0,16429,173,64
181,119.2341,11.416951,16996,985,0,0.0,0.0,16430,174,64
182,119.2341,11.419450999999999,16996,985,0,0.0,0.0,16431,175,64
183,119.2341,11.421951,16997,986,0,0.0,0.0,16432,176,64
184,119.2341,11.424451,16997,986,0,0.0,0.0,16433,177,64
185,119.2366,11.134449,16958,982,0,0.031666667,0.0,16571,61,65
186,119.2366,11.13695,16959,983,0,0.028333333,0.0,16572,62,65
187,119.2366,11.13945,16959,983,0,0.028333333,0.0,16573,63,65
188,119.2366,11.141949,16959,983,0,0.028333333,0.0,16574,64,65
189,119.2366,11.411951,16995,984,0,0.0,0.0,16682,172,65
190,119.2366,11.414451,16996,985,0,0.0,0.0,16683,173,65
